content,positive_prob,negative_prob,sentiment_class
#地瓜小爷的读博随记#   随着一轮悬日沉进东湖，这一季短暂的秋，终归也要朝着记忆的深处走去。  十一月的写作遇到瓶颈，迟迟不破，过了个把摆烂如泥的日子。借着论坛的机会重游武汉，一换心境。珞珈山上烟碧霜红，秋色晴好，凌波门外落晖难去，蓝调晚至。有些人初识便可交心，绕着樱园一圈圈踱步，个 ...全文,0.991813,0.00818702,2
普陀珞珈常入定 ,0.981586,0.0184143,2
#沪法简讯# 【@武汉大学 ，火热开场！上海法院实务专家组团式进高校系列巡讲启动啦！】11月24日下午，在武汉大学樱顶老图书馆，来自司法实务、法学理论等领域的法官、检察官、律师、专家教授、高校学生们共聚一堂，上海法院实务专家组团式进高校系列巡讲启动活动在这里举行。上海市高级人民法院党组书 ...全文,0.0,0.0,-1
#今秋，金秋#  金秋盛会，珞珈风华。 听合唱荡气回肠，赏舞蹈羽衣翩跹， 品剧目百花齐放，叹服饰匠心独运。  拍摄：奉宏鑫 杜依涵 郑美珠 毛艺婷 高庾宸 剪辑：高庾宸 武汉大学学生会的微博视频 ,0.999602,0.000397553,2
"踩着天地节拍而脉动的瑜伽人   珞珈寺回忆 总爱踩着大自然的节拍起舞。  I am rooted, but I flow. 我扎根，但流动着。 瑜伽是平衡稳定的，无论外在体式多少变化，内核总是安定不变的。这跟庄子说的“外化而内不化”何其相似 而佛家也有“不取于相，如如不动”之说。一切皆在说明在心上做功夫的重要性  ...全文",0.998985,0.00101499,2
武汉大学金秋国际文化节2024。 第一天去的，第二天下雨了，也不知道主走秀怎么样。 主要是那天回来就病了，所以今天才剪出来。 希望国际文化节一年比一年好。 #珞珈金秋国际文化节##环球旅行##武汉大学#武汉·武汉大学桂园操场 阮诗赋的微博视频 ,0.974209,0.0257907,2
今天沈阳这个b雨下的让我想起来在珞珈山当野人的日子明天路上结冰我可怎么几把上班 ,0.316816,0.683184,0
【全国首站！上海法官“天团”空降武大】法治兴学，明法笃行。为了强化法学实践教学，推动院校深度衔接，培养更多具有坚定理想信念，强烈家国情怀，扎实法学根底的法治人才，11月24日下午，“上海法院实务专家组团式进高校系列巡讲”活动首站巡讲在武汉大学正式启动。本次巡讲的圆满成功，在东湖之滨  ...全文,0.0,0.0,-1
武汉东湖诗词大学日记32  2003.10.2日，星期四，  初秋的天气，有点阴沉，午后，下起细雨，打开西窗，神清气爽，下午16：00，我第2次上到教学楼8楼顶天台，只看到东湖烟雨蒙蒙，看不见东湖东南方的磨山，也看不见正南方的武汉大学icon珞珈山（第1次是登楼远眺是9.21日）。  然后，我坐公交车到了黄鹤楼 ...全文,0.0,0.0,-1
珞珈航空属实坑 武汉·武汉大学信息学部 ,0.00161877,0.998381,0
虽然这几天下雨，但是桂园操场人巨多 武汉大学#珞珈金秋国际文化节# ,0.994444,0.00555613,2
#舟山群岛马拉松# 港岛大桥🌉很出片啊图二有普陀山观音像，眼神好的来找找看👀观音像对面隔海相望的就是珞珈山，躺在海面上的大佛#云尚舟山# ,0.0,0.0,-1
wb再来发一遍 #武汉大学珞珈金秋国际文化节# ,0.990674,0.00932646,2
【#45部相见恨晚的宝藏纪录片#！】#45部宝藏纪录片片单#天气渐冷，宅家没事可看的45部“宝藏”纪录片，小武带你足不出户看懂中国戳图片↓↓囤起来慢慢看！ （via：@人民日报 ）#珞珈分享站# ,0.99868,0.00131959,2
路过樱花邮筒的时候，没有明信片也没有邮票，暗暗下定决心以后一定要随身携带写好的明信片，如果到了想留下纪念的地方又找到了邮筒，就可以直接投进去。  樱花邮筒后的水池，居然叫鉴湖。  植物都好茂盛，好喜欢。  虽然暑假期间的武大，游客比学生多，但是只要在校园里，就没有办法不嗅到青春的气息。 ...全文,0.0,0.0,-1
陈铭    #向全世界安利陈铭#   11.23深圳 得知城市场是深圳的当晚我已经买好了来回的票，到了周五我就开始跑跑跑，为了赶上港中文的辩论我改签退票再买票，没想到最后还是迟到了十几分钟，好在我没有错过穿黑西装的你，特别特别幸运，结束后你说本来是要穿的休闲一些的，但是因为我 ...全文,0.0,0.0,-1
武汉大家  珞珈金秋国际文化节  可太棒啦🥳🥳🥳 武汉·武汉大学 ,0.999387,0.000612881,2
【#月经期间身体发生了什么变化#】月经是人体正常的生理现象，需要大家用科学客观的态度去面对。从初潮到停经，月经伴随女性数十年，每个月四分之一的时间都在流血。月经期间，你的身体会发生什么变化？ 戳图了解↓↓ （via：@生命时报 ）#珞珈分享站# ,0.413411,0.586589,0
陈铭     #向全世界安利陈铭#   11.23深圳 得知城市场是深圳的当晚我已经买好了来回的票，到了周五我就开始跑跑跑，为了赶上港中文的辩论我改签退票再买票，没想到最后还是迟到了十几分钟，好在我没有错过穿黑西装的你，特别特别幸运，结束后你说本来是要穿的休闲一些的，但是因为我 ...全文,0.0,0.0,-1
忙完家里事回到珞珈山，本来想慢慢回到学习节奏。 结果所有的事情一口气全都涌过来。 如果你觉得生活很平静，那一定是因为转角处一群妖魔鬼怪在埋伏你 ,0.929375,0.0706249,2
原著和电视剧的不同—— 原著中第二十六回“孙悟空三岛求方，观世音甘泉活树”，孙悟空依次去了蓬莱仙境、方丈仙山、瀛洲海岛、珞珈山。并没有去方寸山找菩提祖师。 《西游记》第9集 偷吃人参果 网页链接 ,0.989128,0.0108718,2
泉州石狮珞珈寺 去看珞珈寺，不是因为这个寺庙建在海上，而是珞珈这名字听起来就喜欢，之后补脑了珞珈这个词 ，才知道在佛教中寓意为观音菩萨的常住道场，蕴含着慈悲、智慧、纯净与高雅之精神。 世界有无数的展现，要去连接哪，不同的价值观有不一样的选择，与其去计划，不如追随内心的声音。泉州，我 ...全文,0.998862,0.00113842,2
又换ip了 熟悉的梧桐大道 熟悉的校园景色和氛围（想珞珈山了） 和大家在一起好快乐  这周末上海的天气真好 幸福感拉满的周末 ,0.999065,0.000934584,2
珞珈山名不虚传 武汉·珞珈山 ,0.0,0.0,-1
1124 中午主桌局，与廖苗two couples吃澎湖湾，超好吃这个豆腐😋 下午教五草坪画画🎨。又忍不住去看载体构建成功没，酶切鉴定嘿嘿应该对的嘿嘿嘿 小鸡面🐥嘿嘿嘿嘿嘿半盒吃没了 晚上🐥🐥🐥🐥🐥🐥🐥校内外怎么开这么多🐥啊啊啊啊小鸡是人类最好吃的朋友但也会腻的歪 1125 早上党 ...全文,0.997244,0.00275625,2
也是赶上珞珈山的文化节了 武汉·武汉大学桂园操场 鸭嘴兽不是我的微博视频 ,0.769978,0.230023,2
【洪烛 ： 桃花扇】  这把祖传的扇子 注定属于秦淮河的，秦淮河畔的桃花 开得比别处要鲜艳一些 你溅在扇面上的血迹 是额外的一朵   风是没有骨头的，你摇动的扇子 使风 有了骨头   这条河流的传说 注定与一个女人有关 扇子的正面与背面 分别是夜与昼、生与死、爱与恨 是此岸与彼岸。你的手不得不 承担 ...全文,0.0,0.0,-1
#武汉大学珞珈金秋国际文化节#  这也太好玩了吧 武汉·武汉大学 ,0.0,0.0,-1
最近的主题就是美美美！ 哈哈哈哈哈哈(≧ｗ≦) 感觉小土妞突然打开了时尚的开关～ #穿搭##武汉大学第十届珞珈金秋国际文化节# ,0.999596,0.000403709,2
1996年，武汉大学，一位皮肤黝黑的农村父亲与女儿报到。父亲憨厚朴实的表情，肩背着女儿的物品，女儿戴着眼镜，抱着录取通知书兴奋地与父亲前行。这局面对农村孩子来说，十分不同寻常。当时，考上大学不是一件简单的事情，对于农村孩子能进入理想的学府更是少有，这不仅仅是一件个人的喜悦，更是让整个 ...全文,0.999687,0.000313142,2
#早安珞珈#  初冬的早晨，天高云淡。新的一天，让我们昂首挺胸地走在校园里，努力迎接新挑战 今日小编：童嘉妮 马瑜聪 今日责编：商家瑞 （摄影：胡米乐） ,0.0,0.0,-1
【#70个国家主题展台亮相武大版世博会# 可一站式环游世界！】11月23日，武汉大学一年一度的珞珈金秋国际文化节于武汉大学桂园操场拉开帷幕，一场别开生面的武大 “世博会”正在举行。主舞台上来自五洲的留学生带来了风格各异的文艺节目表演，来自70个不同国家的主题展台，更是亮点满满。在这里可一站式 ...全文,0.999875,0.000125068,2
【#寒潮来袭如何应对#】中央气象台11月23日6时继续发布寒潮、大风蓝色预警。寒潮带来的低温雨雪冰冻天气会对身体健康、安全生产、道路安全等造成不利影响。如何应对低温、雨雪、冰冻天气？公路行车有什么安全技巧？戳图↓↓跟小武一起学习吧（via：@应急管理部 ）#珞珈分享站# ,0.497764,0.502236,1
東湖之濱，珞珈山上，遇見武大 有依山傍水的風光，有沉淀百年的歷史，有古樸建築的綠瓦紅牆，而經過戰火洗禮的武大，處處充滿着詩意和歷史的韻味～ 秋天的武大漂滿桂花香，漫步在這既具有古典美又帶有現代美的校園中，走了5.6個小時都不覺得累，兴趣盎然！如果我能早點來參觀這樣的學府我肯定會好好讀 ...全文,0.0,0.0,-1
第十七届珞珈金秋国际文化节盛大启幕！亚洲的温婉古韵、非洲的热情律动、欧洲的优雅古典、美洲的多彩自由……各大洲的文化在这里交融，各国的青年在这里相聚。一起体验异域风情，感受国际文化盛宴吧（视频：龙泉 协拍：覃宝霖）#武大快递##校园随手拍# 武汉大学的微博视频 ,0.999927,7.30403e-05,2
感叹苹果能感应出来我爬了多少层楼前期减肥目标：每日1w+步数今天和yqr去围着珞珈山快走了两圈快回宿舍的时候我饿的心慌。 ,0.95333,0.0466704,2
【直击金秋国际文化节现场】第十七届珞珈金秋国际文化节今天已经开幕啦！来自70余个国家和地区的外国小伙伴们将在武大桂园操场用丰富多彩的形式向你介绍本国历史、文化与生活习俗，展示他们的手工艺品和特色美食和小武一起去桂操玩耍吧 #武大快递##校园随手拍# （摄影：曹海钢  ...全文,0.0,0.0,-1
#武大版小世博会可环游世界# 【武汉大学：珞珈金秋国际文化节 不出校门一天“环游”世界】美洲的热带雨林，非洲的沙漠裂谷，大洋洲的海浪沙滩……你想一日环游全球吗？在这个周末，一场别开生面的迷你“世博会”在武汉大学举行，让我们的记者带你一键打卡全球特色。 长江云新闻的微博视频 ,0.997978,0.00202241,2
#珞珈点歌台#  “路漫漫其修远兮 吾将上下求索 长太息以掩涕兮 哀民生之多艰 亦余心之所善兮” 小武愿大家能找到心之所向，不惧路途遥远 （摄影：傅小玲） ,0.667152,0.332848,2
【#入冬吃火锅有个标准公式#】#原来吃火锅最好先素后荤#天气越来越冷，没有什么烦恼是一顿火锅解决不了的。坐在涮锅旁，沸腾的锅底、上蹿的蒸汽，足以勾起无限食欲。收藏这份涮锅图鉴↓↓↓ 和小武一起点开看看吧（via：@生命时报 ）#珞珈分享站# ,0.0,0.0,-1
【#因学生一句话武大花近10万买书#】12月10日，据武汉大学消息，近日有同学在社交媒体上发文感慨称，“武大真的太宠我了”。原来是因为学生一句话，武汉大学图书馆光速拿下价值99800元的《文明交流互鉴丛书》。记者打开学校图书馆荐书平台搜索该书发现，这本书荐购状态已经显示为“纸本书有馆藏”。 ...全文,0.978954,0.0210458,2
今日，武汉大学人工智能学院成立大会举行！和小武直击现场吧#武大快递# #武汉大学人工智能学院成立# ,0.980795,0.0192055,2
来武大玩球🏐️ ,0.0,0.0,-1
【#雷军和武大雷军班学生见面合影#】 12月7日，雷军和武汉大学计算机学院“雷军班”同学们在小米科技园进行面对面交流。#雷军穿上了雷军班班服#  雷军表示，带队老师告诉自己，这些年轻人特别优秀，每一位都称得上是“万里挑一”。  他还谈到，自己支持母校创办这个招生计划，就是为了推进顶尖创新人才 ...全文,0.99887,0.00113004,2
#武汉大学人工智能学院揭牌##武大新学院于明年九月招生# 巍巍珞珈，悠悠武大。凛冬岁末，流年辗转在这充满全新期盼的美好时节。武汉大学人工智能学院于12月16日正式揭牌并计划于明年九月招生！（via.@武汉大学 ） 武汉校园的微博视频 ,0.999822,0.000178268,2
写在武大招生简章上的脸蛋 ,0.0,0.0,-1
窦文涛在武汉大学131周年校友论坛上的即兴演讲 文史趣谈君的微博视频 ,0.989843,0.0101567,2
